iso,variable,elec,thres.energy,thres.energy.op,thres.energy.conrep,unit.energy
ARE,Appliance|mobile_telephone,elec,10.198567390056752,7.7482517482517475,2.450315641805004,MJ/cap/year
ARE,Appliance|mobile_telephone,non.elec,3.70353051204115,0,3.70353051204115,MJ/cap/year
ARE,Appliance|mobile_telephone,total,13.9020979020979,7.7482517482517475,6.153846153846153,MJ/cap/year
ARE,Appliance|refrigerator,elec,191.42191142191137,161.1188811188811,30.303030303030294,MJ/cap/year
ARE,Appliance|refrigerator,non.elec,40.298368298368295,0,40.298368298368295,MJ/cap/year
ARE,Appliance|refrigerator,total,231.72027972027968,161.1188811188811,70.6013986013986,MJ/cap/year
ARG,Appliance|clean_cooking_fuel,elec,0.7877482517482517,0,0.7877482517482517,MJ/cap/year
ARG,Appliance|clean_cooking_fuel,non.elec,622.0598041958041,621.5384615384614,0.5213426573426573,MJ/cap/year
ARG,Appliance|clean_cooking_fuel,total,622.8475524475523,621.5384615384614,1.3090909090909089,MJ/cap/year
ARG,Appliance|television,elec,212.39160839160837,201.3986013986014,10.993006993006995,MJ/cap/year
ARG,Appliance|television,non.elec,16.615384615384613,0,16.615384615384613,MJ/cap/year
ARG,Appliance|television,total,229.00699300699299,201.3986013986014,27.608391608391607,MJ/cap/year
ARG,Appliance|mobile_telephone,elec,10.198567390056752,7.7482517482517475,2.450315641805004,MJ/cap/year
ARG,Appliance|mobile_telephone,non.elec,3.70353051204115,0,3.70353051204115,MJ/cap/year
ARG,Appliance|mobile_telephone,total,13.9020979020979,7.7482517482517475,6.153846153846153,MJ/cap/year
